pnode_name,type,demand,Price Data,Month,Date,Time,Load Data (APT),Load Data (IPT),Load Data (KPT),Load Data (OPT)
AEP,ZONE,4230.129,22.05,3,27,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,4061.489,25.27,3,28,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3978.562,26.36,3,28,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3985.109,24.07,3,28,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,4036.48,23.92,3,28,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,4120.256,24.21,3,28,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,4319.591,22.33,3,28,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4699.093,53.84,3,28,2018 6:00:00 AM,5,3,1,6
AEP,ZONE,4905,65.33,3,28,2018 7:00:00 AM,5,3,1,6
AEP,ZONE,4797.501,38.81,3,28,2018 8:00:00 AM,5,3,1,6
AEP,ZONE,4687.722,44.84,3,28,2018 9:00:00 AM,5,3,1,6
AEP,ZONE,4570.587,39.75,3,28,2018 10:00:00 AM,5,3,1,6
AEP,ZONE,4492.14,37.87,3,28,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,4438.88,28.07,3,28,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,4395.362,32.6,3,28,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,4342.909,27.91,3,28,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4276.532,29.39,3,28,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4285.019,32.59,3,28,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4313.531,26.12,3,28,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,4345.925,24.75,3,28,2018 6:00:00 PM,4,3,1,6
AEP,ZONE,4401.782,32.03,3,28,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,4486.004,24.78,3,28,2018 8:00:00 PM,4,3,1,6
AEP,ZONE,4394.295,25.07,3,28,2018 9:00:00 PM,4,3,1,6
AEP,ZONE,4124.258,20.39,3,28,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,3846.585,20.45,3,28,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3651.07,19.72,3,29,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3553.761,19.23,3,29,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3481.96,19.49,3,29,2018 2:00:00 AM,3,3,1,5
AEP,ZONE,3484.618,19.79,3,29,2018 3:00:00 AM,3,3,1,5
AEP,ZONE,3565.674,20.08,3,29,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,3800.205,19.65,3,29,2018 5:00:00 AM,4,3,1,5
AEP,ZONE,4169.091,22.07,3,29,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4345.461,23.5,3,29,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4300.815,24.22,3,29,2018 8:00:00 AM,4,3,1,6
AEP,ZONE,4297.995,25.54,3,29,2018 9:00:00 AM,4,3,1,6
AEP,ZONE,4289.481,28.44,3,29,2018 10:00:00 AM,4,3,1,6
AEP,ZONE,4231.609,21.67,3,29,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,4164.174,23.92,3,29,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,4139.477,25.8,3,29,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,4117.059,22.86,3,29,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4113.68,24.85,3,29,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4117.913,22.31,3,29,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4111.48,22.45,3,29,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,4129.493,20.83,3,29,2018 6:00:00 PM,4,3,1,6
AEP,ZONE,4228.191,20.79,3,29,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,4320.965,22.48,3,29,2018 8:00:00 PM,4,3,1,6
AEP,ZONE,4198.855,22.42,3,29,2018 9:00:00 PM,4,3,1,6
AEP,ZONE,3977.19,18.66,3,29,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,3686.455,18,3,29,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3455.26,17.84,3,30,2018 12:00:00 AM,3,3,1,5
AEP,ZONE,3321.866,18.2,3,30,2018 1:00:00 AM,3,3,1,5
AEP,ZONE,3272.343,17.48,3,30,2018 2:00:00 AM,3,3,1,5
AEP,ZONE,3235.185,17.62,3,30,2018 3:00:00 AM,3,3,1,5
AEP,ZONE,3270.089,18.71,3,30,2018 4:00:00 AM,3,3,1,5
AEP,ZONE,3429.971,17.64,3,30,2018 5:00:00 AM,3,3,1,5
AEP,ZONE,3721.923,19.99,3,30,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,3840.106,21.69,3,30,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,3897.563,26.39,3,30,2018 8:00:00 AM,4,3,1,6
AEP,ZONE,4040.474,23.47,3,30,2018 9:00:00 AM,4,3,1,6
AEP,ZONE,4116.925,26.52,3,30,2018 10:00:00 AM,4,3,1,6
AEP,ZONE,4157.413,22.04,3,30,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,4114.917,25.03,3,30,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,4114.505,21.99,3,30,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,4086.915,20.97,3,30,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4054.056,20.15,3,30,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4041.701,21.28,3,30,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4052.29,20.33,3,30,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,4044.716,20.33,3,30,2018 6:00:00 PM,4,3,1,6
AEP,ZONE,4133.98,27.96,3,30,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,4351.308,29.37,3,30,2018 8:00:00 PM,4,3,1,6
AEP,ZONE,4311.712,24.2,3,30,2018 9:00:00 PM,4,3,1,6
AEP,ZONE,4253.321,20.83,3,30,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4148.839,21.52,3,30,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,4045.83,32.47,3,31,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,4040.719,28.53,3,31,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,4071.332,20.01,3,31,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,4147.527,19.78,3,31,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,4264.89,19.55,3,31,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,4437.873,17.61,3,31,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4632.644,27.53,3,31,2018 6:00:00 AM,5,3,1,6
AEP,ZONE,4864.931,32.08,3,31,2018 7:00:00 AM,5,3,1,6
AEP,ZONE,4929.428,30.37,3,31,2018 8:00:00 AM,5,3,1,6
AEP,ZONE,4699.911,28.39,3,31,2018 9:00:00 AM,5,3,1,6
AEP,ZONE,4373.871,21.68,3,31,2018 10:00:00 AM,4,3,1,6
AEP,ZONE,4148.719,20.19,3,31,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,3975.067,19.35,3,31,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,3818.505,19.43,3,31,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,3705.117,17.89,3,31,2018 2:00:00 PM,4,3,1,5
AEP,ZONE,3609.408,18.17,3,31,2018 3:00:00 PM,4,3,1,5
AEP,ZONE,3604.301,18.06,3,31,2018 4:00:00 PM,4,3,1,5
AEP,ZONE,3624.572,18.31,3,31,2018 5:00:00 PM,4,3,1,5
AEP,ZONE,3634.478,18.96,3,31,2018 6:00:00 PM,4,3,1,5
AEP,ZONE,3750.138,41.87,3,31,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,3972.731,26.92,3,31,2018 8:00:00 PM,4,3,1,6
AEP,ZONE,3947.205,26.4,3,31,2018 9:00:00 PM,4,3,1,6
AEP,ZONE,3856.813,27.11,3,31,2018 10:00:00 PM,4,3,1,5
AEP,ZONE,3693.564,21.49,3,31,2018 11:00:00 PM,4,3,1,5
AEP,ZONE,3606.96,19.045,4,1,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3523.333,22.748333,4,1,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3509.148,20.036667,4,1,2018 2:00:00 AM,4,2,1,5
AEP,ZONE,3499.29,19.545833,4,1,2018 3:00:00 AM,3,3,1,5
AEP,ZONE,3519.963,20.369167,4,1,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,3643.776,19.048333,4,1,2018 5:00:00 AM,4,3,1,5
AEP,ZONE,3778.692,19.570833,4,1,2018 6:00:00 AM,4,3,1,5
AEP,ZONE,3925.952,22.598333,4,1,2018 7:00:00 AM,4,3,1,5
AEP,ZONE,4121.752,26.541667,4,1,2018 8:00:00 AM,4,3,1,6
AEP,ZONE,4180.67,27.029167,4,1,2018 9:00:00 AM,4,3,1,6
AEP,ZONE,4018.638,26.191667,4,1,2018 10:00:00 AM,4,3,1,6
AEP,ZONE,3926.533,23.284167,4,1,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,3887.093,20.5475,4,1,2018 12:00:00 PM,4,3,1,5
AEP,ZONE,3809.9,19.995,4,1,2018 1:00:00 PM,4,3,1,5
AEP,ZONE,3671.345,19.476667,4,1,2018 2:00:00 PM,4,2,1,5
AEP,ZONE,3583.628,18.738333,4,1,2018 3:00:00 PM,4,3,1,5
AEP,ZONE,3575.855,19.620833,4,1,2018 4:00:00 PM,4,3,1,5
AEP,ZONE,3588.966,19.709167,4,1,2018 5:00:00 PM,4,3,1,5
AEP,ZONE,3639.272,19.943333,4,1,2018 6:00:00 PM,4,3,1,5
AEP,ZONE,3764.746,25.241667,4,1,2018 7:00:00 PM,4,3,1,5
AEP,ZONE,3943.439,28.9325,4,1,2018 8:00:00 PM,4,3,1,6
AEP,ZONE,3872.536,39.635,4,1,2018 9:00:00 PM,4,3,1,6
AEP,ZONE,3782.79,24.863333,4,1,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,3660.6,21.4625,4,1,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3568.091,20.809167,4,2,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3498.13,21.103333,4,2,2018 1:00:00 AM,3,3,1,6
AEP,ZONE,3520.538,20.755,4,2,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,3510.67,20.533333,4,2,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,3615.548,21.139167,4,2,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,3773,22.8475,4,2,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4091.684,27.893333,4,2,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4347.455,37.935,4,2,2018 7:00:00 AM,4,3,1,7
AEP,ZONE,4475.789,50.448333,4,2,2018 8:00:00 AM,4,3,1,7
AEP,ZONE,4527.125,52.778333,4,2,2018 9:00:00 AM,5,3,1,7
AEP,ZONE,4555.433,41.0325,4,2,2018 10:00:00 AM,5,3,1,7
AEP,ZONE,4523.082,39.809167,4,2,2018 11:00:00 AM,5,3,1,7
AEP,ZONE,4474.672,38.129167,4,2,2018 12:00:00 PM,4,3,1,7
AEP,ZONE,4381.872,38.1025,4,2,2018 1:00:00 PM,4,3,1,7
AEP,ZONE,4305.255,31.5525,4,2,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4228.634,35.438333,4,2,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4211.461,27.271667,4,2,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4233.747,33.630833,4,2,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,4282.807,28.753333,4,2,2018 6:00:00 PM,4,3,1,6
AEP,ZONE,4354.462,41.4075,4,2,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,4352.089,39.314167,4,2,2018 8:00:00 PM,4,3,1,7
AEP,ZONE,4456.589,45.59,4,2,2018 9:00:00 PM,4,3,1,7
AEP,ZONE,4133.71,46.871667,4,2,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,3922.837,34.245,4,2,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3748.525,25.428333,4,3,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3703.112,24.345,4,3,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3676.695,25.043333,4,3,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,3659.03,27.221667,4,3,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,3750.451,28.2025,4,3,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,3958.326,25.266667,4,3,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4290.005,30.153333,4,3,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4519.649,39.578333,4,3,2018 7:00:00 AM,5,3,1,7
AEP,ZONE,4585.731,57.568333,4,3,2018 8:00:00 AM,5,3,1,7
AEP,ZONE,4477.402,48.6625,4,3,2018 9:00:00 AM,4,3,1,7
AEP,ZONE,4439.96,45.9875,4,3,2018 10:00:00 AM,4,3,1,7
AEP,ZONE,4357.332,60.72,4,3,2018 11:00:00 AM,4,3,1,7
AEP,ZONE,4309.699,42.280833,4,3,2018 12:00:00 PM,4,3,1,7
AEP,ZONE,4183.644,42.3375,4,3,2018 1:00:00 PM,4,3,1,7
AEP,ZONE,4090.153,37.08,4,3,2018 2:00:00 PM,4,3,1,7
AEP,ZONE,3984.157,37.920833,4,3,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,3986.441,34.165,4,3,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,3967.818,66.0475,4,3,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,4003.007,34.091667,4,3,2018 6:00:00 PM,4,3,1,6
AEP,ZONE,4032.471,65.52,4,3,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,4220.037,58.008333,4,3,2018 8:00:00 PM,4,3,1,6
AEP,ZONE,4121.674,30.84,4,3,2018 9:00:00 PM,4,3,1,6
AEP,ZONE,3913.468,24.196667,4,3,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,3666.577,22.7575,4,3,2018 11:00:00 PM,4,3,1,5
AEP,ZONE,3481.22,25.649167,4,4,2018 12:00:00 AM,3,3,1,5
AEP,ZONE,3408.431,25.0125,4,4,2018 1:00:00 AM,3,3,1,5
AEP,ZONE,3344.38,22.76,4,4,2018 2:00:00 AM,3,3,1,5
AEP,ZONE,3307.272,22.533333,4,4,2018 3:00:00 AM,3,3,0,5
AEP,ZONE,3372.035,24.163333,4,4,2018 4:00:00 AM,3,3,0,5
AEP,ZONE,3540.779,24.395833,4,4,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,3876.183,48.315,4,4,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4114.62,27.8025,4,4,2018 7:00:00 AM,4,3,1,7
AEP,ZONE,4230.15,38.196667,4,4,2018 8:00:00 AM,4,4,1,7
AEP,ZONE,4295.128,51.348333,4,4,2018 9:00:00 AM,4,4,1,7
AEP,ZONE,4339.121,77.501667,4,4,2018 10:00:00 AM,4,4,1,7
AEP,ZONE,4370.154,78.124167,4,4,2018 11:00:00 AM,4,4,1,7
AEP,ZONE,4362.881,61.518333,4,4,2018 12:00:00 PM,4,4,1,7
AEP,ZONE,4340.179,47.704167,4,4,2018 1:00:00 PM,4,4,1,7
AEP,ZONE,4322.217,44.0525,4,4,2018 2:00:00 PM,4,3,1,7
AEP,ZONE,4244.838,27.198333,4,4,2018 3:00:00 PM,4,3,1,7
AEP,ZONE,4188.481,35.278333,4,4,2018 4:00:00 PM,4,3,1,7
AEP,ZONE,4173.062,26.875,4,4,2018 5:00:00 PM,4,3,1,7
AEP,ZONE,4266.82,33.735,4,4,2018 6:00:00 PM,4,3,1,7
AEP,ZONE,4419.246,56.8725,4,4,2018 7:00:00 PM,4,3,1,7
AEP,ZONE,4735.849,142.083333,4,4,2018 8:00:00 PM,5,3,1,7
AEP,ZONE,4732.69,73.304167,4,4,2018 9:00:00 PM,5,3,1,7
AEP,ZONE,4621.459,101.815833,4,4,2018 10:00:00 PM,5,3,1,7
AEP,ZONE,4455.492,80.7,4,4,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,4353.529,30.4725,4,5,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,4349.715,45.803333,4,5,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,4389.955,44.015833,4,5,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,4502.871,27.188333,4,5,2018 3:00:00 AM,5,3,1,6
AEP,ZONE,4665.536,79.525,4,5,2018 4:00:00 AM,5,3,1,6
AEP,ZONE,4993.429,26.434167,4,5,2018 5:00:00 AM,5,3,1,6
AEP,ZONE,5378.888,37.67,4,5,2018 6:00:00 AM,5,3,1,7
AEP,ZONE,5611.813,36.255,4,5,2018 7:00:00 AM,6,3,1,7
AEP,ZONE,5554.506,39.975833,4,5,2018 8:00:00 AM,6,3,1,7
AEP,ZONE,5291.261,60.965833,4,5,2018 9:00:00 AM,5,4,1,7
AEP,ZONE,5058.987,34.803333,4,5,2018 10:00:00 AM,5,3,1,7
AEP,ZONE,4836.497,32.865,4,5,2018 11:00:00 AM,5,3,1,7
AEP,ZONE,4669.146,29.780833,4,5,2018 12:00:00 PM,5,3,1,7
AEP,ZONE,4508.663,29.720833,4,5,2018 1:00:00 PM,5,3,1,7
AEP,ZONE,4378.067,26.356667,4,5,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4237.022,23.629167,4,5,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4146.227,27.023333,4,5,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4131.643,25.355,4,5,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,4141.774,30.790833,4,5,2018 6:00:00 PM,4,3,1,6
AEP,ZONE,4294.214,32.530833,4,5,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,4564.486,45.734167,4,5,2018 8:00:00 PM,5,3,1,7
AEP,ZONE,4538.68,34.276667,4,5,2018 9:00:00 PM,5,3,1,7
AEP,ZONE,4402.273,32.024167,4,5,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4262.866,27.9325,4,5,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,4123.445,30.215833,4,6,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,4106.41,22.584167,4,6,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,4135.562,24.166667,4,6,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,4214.42,20.921667,4,6,2018 3:00:00 AM,4,3,1,6
AEP,ZONE,4369.055,23.926667,4,6,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,4609.395,25.784167,4,6,2018 5:00:00 AM,5,3,1,6
AEP,ZONE,4972.372,44.471667,4,6,2018 6:00:00 AM,5,3,1,6
AEP,ZONE,5169.315,49.263333,4,6,2018 7:00:00 AM,5,3,1,7
AEP,ZONE,5091.855,60.6,4,6,2018 8:00:00 AM,5,3,1,7
AEP,ZONE,4809.002,40.7075,4,6,2018 9:00:00 AM,5,3,1,7
AEP,ZONE,4603.194,29.6625,4,6,2018 10:00:00 AM,5,3,1,7
AEP,ZONE,4408.409,26.074167,4,6,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,4244.492,25.185833,4,6,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,4150.729,24.898333,4,6,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,4044.971,23.991667,4,6,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,3981.017,21.303333,4,6,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,3944.6,22.741667,4,6,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,3949.585,23.680833,4,6,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,3971.706,23.270833,4,6,2018 6:00:00 PM,4,3,1,6
AEP,ZONE,4050.686,29.176667,4,6,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,4153.43,31.0225,4,6,2018 8:00:00 PM,4,3,1,7
AEP,ZONE,4107.686,31.315,4,6,2018 9:00:00 PM,4,3,1,6
AEP,ZONE,3976.673,29.828333,4,6,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,3786.357,22.735833,4,6,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3645.585,23.338333,4,7,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3592.308,22.5,4,7,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,3562.218,30.303333,4,7,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,3635.738,23.0625,4,7,2018 3:00:00 AM,4,3,1,6
AEP,ZONE,3729.509,31.801667,4,7,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,3919.092,40.338333,4,7,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4127.792,25.508333,4,7,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4260.671,30.709167,4,7,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4424.449,35.2125,4,7,2018 8:00:00 AM,4,3,1,6
AEP,ZONE,4596.112,38.828333,4,7,2018 9:00:00 AM,5,3,1,7
AEP,ZONE,4731.345,44.239167,4,7,2018 10:00:00 AM,5,3,1,7
AEP,ZONE,4768.951,50.225833,4,7,2018 11:00:00 AM,5,3,1,6
AEP,ZONE,4816.648,67.265,4,7,2018 12:00:00 PM,5,3,1,6
AEP,ZONE,4810.572,29.045833,4,7,2018 1:00:00 PM,5,3,1,6
AEP,ZONE,4826.525,29.948333,4,7,2018 2:00:00 PM,5,3,1,6
AEP,ZONE,4846.894,30.289167,4,7,2018 3:00:00 PM,5,3,1,6
AEP,ZONE,4827.512,44.8475,4,7,2018 4:00:00 PM,5,3,1,6
AEP,ZONE,4902.468,24.650833,4,7,2018 5:00:00 PM,5,3,1,6
AEP,ZONE,4955.516,26.481667,4,7,2018 6:00:00 PM,5,3,1,6
AEP,ZONE,5035.224,28.465833,4,7,2018 7:00:00 PM,5,3,1,6
AEP,ZONE,5193.152,33.355833,4,7,2018 8:00:00 PM,5,3,1,6
AEP,ZONE,5133.037,52.8525,4,7,2018 9:00:00 PM,5,3,1,6
AEP,ZONE,4989.341,44.12,4,7,2018 10:00:00 PM,5,3,1,6
AEP,ZONE,4822.552,35.738333,4,7,2018 11:00:00 PM,5,3,1,6
AEP,ZONE,4709.955,30.685,4,8,2018 12:00:00 AM,5,3,1,6
AEP,ZONE,4708.685,29.0125,4,8,2018 1:00:00 AM,5,3,1,6
AEP,ZONE,4737.659,27.859167,4,8,2018 2:00:00 AM,5,3,1,6
AEP,ZONE,4804.945,29.56,4,8,2018 3:00:00 AM,5,3,1,6
AEP,ZONE,4909.057,31.558333,4,8,2018 4:00:00 AM,5,3,1,6
AEP,ZONE,5022.253,37.571667,4,8,2018 5:00:00 AM,5,3,1,6
AEP,ZONE,5232.342,40.341667,4,8,2018 6:00:00 AM,5,3,1,6
AEP,ZONE,5397.618,32.515833,4,8,2018 7:00:00 AM,5,3,1,6
AEP,ZONE,5352.922,33.369167,4,8,2018 8:00:00 AM,5,3,1,6
AEP,ZONE,5077.363,28.964167,4,8,2018 9:00:00 AM,5,3,1,6
AEP,ZONE,4774.888,28.62,4,8,2018 10:00:00 AM,5,3,1,6
AEP,ZONE,4523.608,33.2175,4,8,2018 11:00:00 AM,5,3,1,6
AEP,ZONE,4365.759,30.15,4,8,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,4214.697,27.508333,4,8,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,4044.667,25.741667,4,8,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,3936.067,22.364167,4,8,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,3883.075,27.955,4,8,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,3954.643,27.150833,4,8,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,4066.326,30.226667,4,8,2018 6:00:00 PM,4,3,1,6
AEP,ZONE,4255.733,46.771667,4,8,2018 7:00:00 PM,4,3,1,6
AEP,ZONE,4529.074,68.230833,4,8,2018 8:00:00 PM,5,3,1,6
AEP,ZONE,4477.047,41.286667,4,8,2018 9:00:00 PM,4,3,1,6
AEP,ZONE,4341.648,35.774167,4,8,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4171.065,33.1675,4,8,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,4097.871,29.123333,4,9,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,4094.362,27.285,4,9,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,4116.02,28.1075,4,9,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,4165.078,31.295,4,9,2018 3:00:00 AM,4,3,1,6
AEP,ZONE,4334.229,33.254167,4,9,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,4645.176,40.4775,4,9,2018 5:00:00 AM,5,3,1,6
AEP,ZONE,5164.358,59.165,4,9,2018 6:00:00 AM,5,3,1,7
AEP,ZONE,5458.382,40.0125,4,9,2018 7:00:00 AM,5,4,1,7
AEP,ZONE,5451.943,63.221667,4,9,2018 8:00:00 AM,5,4,1,7
AEP,ZONE,5444.425,38.145833,4,9,2018 9:00:00 AM,5,4,1,7
AEP,ZONE,5388.364,38.9175,4,9,2018 10:00:00 AM,5,4,1,7
AEP,ZONE,5296.251,38.3175,4,9,2018 11:00:00 AM,5,4,1,7
AEP,ZONE,5227.703,56.5875,4,9,2018 12:00:00 PM,5,4,1,7
AEP,ZONE,5134.516,39.358333,4,9,2018 1:00:00 PM,5,3,1,7
AEP,ZONE,5042.996,66.853333,4,9,2018 2:00:00 PM,5,3,1,7
AEP,ZONE,4926.125,36.243333,4,9,2018 3:00:00 PM,5,3,1,7
AEP,ZONE,4904.468,40.5625,4,9,2018 4:00:00 PM,5,3,1,7
AEP,ZONE,4931.816,45.958333,4,9,2018 5:00:00 PM,5,3,1,7
AEP,ZONE,4979.122,38.106667,4,9,2018 6:00:00 PM,5,3,1,7
AEP,ZONE,5026.1,36.465,4,9,2018 7:00:00 PM,5,3,1,7
AEP,ZONE,5108.025,51.729167,4,9,2018 8:00:00 PM,5,3,1,7
AEP,ZONE,4973.281,53.639167,4,9,2018 9:00:00 PM,5,3,1,7
AEP,ZONE,4765.02,34.038333,4,9,2018 10:00:00 PM,5,3,1,7
AEP,ZONE,4528.371,35.040833,4,9,2018 11:00:00 PM,5,3,1,6
AEP,ZONE,4424.767,32.614167,4,10,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,4351.682,29.41,4,10,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,4373.711,29.903333,4,10,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,4441.695,29.5275,4,10,2018 3:00:00 AM,4,3,1,6
AEP,ZONE,4555.578,35.435,4,10,2018 4:00:00 AM,5,3,1,6
AEP,ZONE,4858.702,36.491667,4,10,2018 5:00:00 AM,5,3,1,6
AEP,ZONE,5330.667,47.771667,4,10,2018 6:00:00 AM,5,3,1,7
AEP,ZONE,5493.108,46.7925,4,10,2018 7:00:00 AM,5,4,1,7
AEP,ZONE,5330.933,39.735833,4,10,2018 8:00:00 AM,5,4,1,7
AEP,ZONE,5004.142,32.785833,4,10,2018 9:00:00 AM,5,3,1,7
AEP,ZONE,4764.337,39.246667,4,10,2018 10:00:00 AM,5,3,1,7
AEP,ZONE,4594.705,38.2375,4,10,2018 11:00:00 AM,5,3,1,7
AEP,ZONE,4475.351,33.514167,4,10,2018 12:00:00 PM,4,3,1,7
AEP,ZONE,4335.393,39.255833,4,10,2018 1:00:00 PM,4,3,1,7
