datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,Price Data,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,demand,is_verified
8/2/2017 4:00:00 AM,8/2/2017 12:00:00 AM,8445784,AEP,,,ZONE,,21.88,21.759629,0.047791,-0.168162,22.78,23.038237,0.1894,0.068837,8/2/2017 4:00:00 AM,8/2/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3879.497,TRUE
8/2/2017 5:00:00 AM,8/2/2017 1:00:00 AM,8445784,AEP,,,ZONE,,21.35,21.251768,0.012906,-0.111138,21.15,21.568567,0.269329,0.149238,8/2/2017 5:00:00 AM,8/2/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3666.36,TRUE
8/2/2017 6:00:00 AM,8/2/2017 2:00:00 AM,8445784,AEP,,,ZONE,,19.15,19.184853,0.059116,-0.024263,19.64,20.119543,0.278743,0.2008,8/2/2017 6:00:00 AM,8/2/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3535.241,TRUE
8/2/2017 7:00:00 AM,8/2/2017 3:00:00 AM,8445784,AEP,,,ZONE,,17.87,17.916324,0.01,0.036324,18.54,19.028049,0.285075,0.202974,8/2/2017 7:00:00 AM,8/2/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3436.372,TRUE
8/2/2017 8:00:00 AM,8/2/2017 4:00:00 AM,8445784,AEP,,,ZONE,,18.53,18.658001,0.043821,0.08418,18.58,19.035189,0.258822,0.196367,8/2/2017 8:00:00 AM,8/2/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3456.14,TRUE
8/2/2017 9:00:00 AM,8/2/2017 5:00:00 AM,8445784,AEP,,,ZONE,,21.03,21.134261,0.059427,0.044834,20.06,20.45812,0.2469,0.15122,8/2/2017 9:00:00 AM,8/2/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3547.474,TRUE
8/2/2017 10:00:00 AM,8/2/2017 6:00:00 AM,8445784,AEP,,,ZONE,,22.68,22.693506,0.045829,-0.032323,21.76,22.052356,0.239436,0.05292,8/2/2017 10:00:00 AM,8/2/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3772.415,TRUE
8/2/2017 11:00:00 AM,8/2/2017 7:00:00 AM,8445784,AEP,,,ZONE,,22.31,22.197163,-0.003548,-0.109289,23.59,23.458756,-0.020167,-0.111077,8/2/2017 11:00:00 AM,8/2/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3976.958,TRUE
8/2/2017 12:00:00 PM,8/2/2017 8:00:00 AM,8445784,AEP,,,ZONE,,25,24.162031,-0.606572,-0.231397,25.41,25.233145,0.120293,-0.297148,8/2/2017 12:00:00 PM,8/2/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4199.204,TRUE
8/2/2017 1:00:00 PM,8/2/2017 9:00:00 AM,8445784,AEP,,,ZONE,,33.78,20.098086,-13.556745,-0.12517,27.84,27.692434,0.212164,-0.35973,8/2/2017 1:00:00 PM,8/2/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4423.714,TRUE
8/2/2017 2:00:00 PM,8/2/2017 10:00:00 AM,8445784,AEP,,,ZONE,,37.61,27.40791,-10.208616,0.006526,31.97,31.797414,0.142881,-0.315467,8/2/2017 2:00:00 PM,8/2/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4760.486,TRUE
8/2/2017 3:00:00 PM,8/2/2017 11:00:00 AM,8445784,AEP,,,ZONE,,29.91,29.505331,-0.162857,-0.241811,36.61,36.397231,0.110101,-0.32287,8/2/2017 3:00:00 PM,8/2/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5053.423,TRUE
8/2/2017 4:00:00 PM,8/2/2017 12:00:00 PM,8445784,AEP,,,ZONE,,30.41,28.671172,-1.09565,-0.643177,39.21,38.661667,0.064717,-0.61305,8/2/2017 4:00:00 PM,8/2/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5322.326,TRUE
8/2/2017 5:00:00 PM,8/2/2017 1:00:00 PM,8445784,AEP,,,ZONE,,36.73,35.449815,-0.455124,-0.825061,46.31,45.62638,-0.030736,-0.652884,8/2/2017 5:00:00 PM,8/2/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5559.537,TRUE
8/2/2017 6:00:00 PM,8/2/2017 2:00:00 PM,8445784,AEP,,,ZONE,,31.61,30.962154,-0.054208,-0.593638,48.66,46.753494,-0.861659,-1.044847,8/2/2017 6:00:00 PM,8/2/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5699.733,TRUE
8/2/2017 7:00:00 PM,8/2/2017 3:00:00 PM,8445784,AEP,,,ZONE,,32.03,31.999984,0.35759,-0.387607,49.15,47.081166,-0.79572,-1.273114,8/2/2017 7:00:00 PM,8/2/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5683.159,TRUE
8/2/2017 8:00:00 PM,8/2/2017 4:00:00 PM,8445784,AEP,,,ZONE,,33.15,34.270448,1.380016,-0.259568,53.07,50.872789,-0.93398,-1.263231,8/2/2017 8:00:00 PM,8/2/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5670.341,TRUE
8/2/2017 9:00:00 PM,8/2/2017 5:00:00 PM,8445784,AEP,,,ZONE,,32.03,33.15128,1.175832,-0.054552,46.33,44.685818,-0.476125,-1.168057,8/2/2017 9:00:00 PM,8/2/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5604.254,TRUE
8/2/2017 10:00:00 PM,8/2/2017 6:00:00 PM,8445784,AEP,,,ZONE,,33.94,35.86679,1.842173,0.084617,40.17,39.619675,0.166427,-0.716752,8/2/2017 10:00:00 PM,8/2/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5477.173,TRUE
8/2/2017 11:00:00 PM,8/2/2017 7:00:00 PM,8445784,AEP,,,ZONE,,31.69,32.24661,0.423313,0.133297,36.89,37.037301,0.694866,-0.547565,8/2/2017 11:00:00 PM,8/2/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5292.439,TRUE
8/3/2017 12:00:00 AM,8/2/2017 8:00:00 PM,8445784,AEP,,,ZONE,,28.68,29.499292,0.737494,0.081798,37.33,37.290421,0.491323,-0.530902,8/3/2017 12:00:00 AM,8/2/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5132.982,TRUE
8/3/2017 1:00:00 AM,8/2/2017 9:00:00 PM,8445784,AEP,,,ZONE,,26.22,26.352353,0.082563,0.04979,32.72,32.842907,0.42345,-0.300543,8/3/2017 1:00:00 AM,8/2/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4969.703,TRUE
8/3/2017 2:00:00 AM,8/2/2017 10:00:00 PM,8445784,AEP,,,ZONE,,23.53,23.917257,0.25418,0.133077,26.74,26.85368,0.303835,-0.190155,8/3/2017 2:00:00 AM,8/2/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4602.833,TRUE
8/3/2017 3:00:00 AM,8/2/2017 11:00:00 PM,8445784,AEP,,,ZONE,,22.1,22.573321,0.240905,0.232416,23.96,24.158632,0.316431,-0.117799,8/3/2017 3:00:00 AM,8/2/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4207.322,TRUE
8/3/2017 4:00:00 AM,8/3/2017 12:00:00 AM,8445784,AEP,,,ZONE,,20.28,20.512366,0.071812,0.160554,22.36,22.261624,0.037626,-0.136002,8/3/2017 4:00:00 AM,8/3/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3868.573,TRUE
8/3/2017 5:00:00 AM,8/3/2017 1:00:00 AM,8445784,AEP,,,ZONE,,17.73,17.949147,0,0.219147,20.49,20.510307,0.054969,-0.034662,8/3/2017 5:00:00 AM,8/3/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3648.641,TRUE
8/3/2017 6:00:00 AM,8/3/2017 2:00:00 AM,8445784,AEP,,,ZONE,,15.21,15.462127,0,0.252127,19.08,19.245159,0.079117,0.086042,8/3/2017 6:00:00 AM,8/3/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3509.782,TRUE
8/3/2017 7:00:00 AM,8/3/2017 3:00:00 AM,8445784,AEP,,,ZONE,,15.58,15.875404,0,0.295404,18.3,18.454691,0.063774,0.090917,8/3/2017 7:00:00 AM,8/3/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3457.433,TRUE
8/3/2017 8:00:00 AM,8/3/2017 4:00:00 AM,8445784,AEP,,,ZONE,,17.04,17.383412,0,0.343412,18.49,18.674155,0.078371,0.105784,8/3/2017 8:00:00 AM,8/3/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3448.753,TRUE
8/3/2017 9:00:00 AM,8/3/2017 5:00:00 AM,8445784,AEP,,,ZONE,,18.76,19.109771,0,0.349771,19.64,19.793005,0.10169,0.051315,8/3/2017 9:00:00 AM,8/3/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3570.613,TRUE
8/3/2017 10:00:00 AM,8/3/2017 6:00:00 AM,8445784,AEP,,,ZONE,,21.07,21.395813,0,0.325813,21.64,21.613799,0.116291,-0.142492,8/3/2017 10:00:00 AM,8/3/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3753.073,TRUE
8/3/2017 11:00:00 AM,8/3/2017 7:00:00 AM,8445784,AEP,,,ZONE,,22.39,22.475885,0,0.085885,22.82,22.701983,0.016594,-0.134611,8/3/2017 11:00:00 AM,8/3/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3980.461,TRUE
8/3/2017 12:00:00 PM,8/3/2017 8:00:00 AM,8445784,AEP,,,ZONE,,23.73,23.831185,0,0.101185,24.28,23.968585,-0.026368,-0.285047,8/3/2017 12:00:00 PM,8/3/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4266.712,TRUE
8/3/2017 1:00:00 PM,8/3/2017 9:00:00 AM,8445784,AEP,,,ZONE,,25.4,25.577068,0.009854,0.167214,26.87,26.454353,0.023085,-0.438732,8/3/2017 1:00:00 PM,8/3/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4529.115,TRUE
8/3/2017 2:00:00 PM,8/3/2017 10:00:00 AM,8445784,AEP,,,ZONE,,35.69,39.340559,3.368083,0.282476,30.4,30.041593,0.095831,-0.454238,8/3/2017 2:00:00 PM,8/3/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4823.576,TRUE
8/3/2017 3:00:00 PM,8/3/2017 11:00:00 AM,8445784,AEP,,,ZONE,,60.31,74.333521,13.637849,0.385672,34.51,34.119649,0.252469,-0.64282,8/3/2017 3:00:00 PM,8/3/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5125.472,TRUE
8/3/2017 4:00:00 PM,8/3/2017 12:00:00 PM,8445784,AEP,,,ZONE,,54.05,58.43298,4.250333,0.132648,36.61,35.963282,0.126555,-0.773273,8/3/2017 4:00:00 PM,8/3/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5391.792,TRUE
8/3/2017 5:00:00 PM,8/3/2017 1:00:00 PM,8445784,AEP,,,ZONE,,37.13,38.003688,0.864489,0.009198,42.6,41.412795,-0.310327,-0.876878,8/3/2017 5:00:00 PM,8/3/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5658.417,TRUE
8/3/2017 6:00:00 PM,8/3/2017 2:00:00 PM,8445784,AEP,,,ZONE,,53.01,52.837228,0.263332,-0.436103,45.54,44.224186,-0.149431,-1.166383,8/3/2017 6:00:00 PM,8/3/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5851.395,TRUE
8/3/2017 7:00:00 PM,8/3/2017 3:00:00 PM,8445784,AEP,,,ZONE,,38.86,38.300116,0.083292,-0.643176,46.2,44.298068,-0.646304,-1.255628,8/3/2017 7:00:00 PM,8/3/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5916.394,TRUE
8/3/2017 8:00:00 PM,8/3/2017 4:00:00 PM,8445784,AEP,,,ZONE,,56.24,55.45237,0.204302,-0.991931,48.96,46.875744,-0.718818,-1.365438,8/3/2017 8:00:00 PM,8/3/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5944.06,TRUE
8/3/2017 9:00:00 PM,8/3/2017 5:00:00 PM,8445784,AEP,,,ZONE,,32.54,31.986313,0.033147,-0.586834,42.71,41.075406,-0.654153,-0.980441,8/3/2017 9:00:00 PM,8/3/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5868.628,TRUE
8/3/2017 10:00:00 PM,8/3/2017 6:00:00 PM,8445784,AEP,,,ZONE,,34.44,34.228642,0.057639,-0.268997,36.1,35.240343,-0.310097,-0.54956,8/3/2017 10:00:00 PM,8/3/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5738.234,TRUE
8/3/2017 11:00:00 PM,8/3/2017 7:00:00 PM,8445784,AEP,,,ZONE,,28.84,28.803805,0.016688,-0.052883,33.78,33.293576,-0.086641,-0.399783,8/3/2017 11:00:00 PM,8/3/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5548.648,TRUE
8/4/2017 12:00:00 AM,8/3/2017 8:00:00 PM,8445784,AEP,,,ZONE,,28.01,27.964216,0.010899,-0.056683,33,32.747808,0.310043,-0.562235,8/4/2017 12:00:00 AM,8/3/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5352.138,TRUE
8/4/2017 1:00:00 AM,8/3/2017 9:00:00 PM,8445784,AEP,,,ZONE,,25.11,25.106072,0.001667,-0.005595,29.54,29.334894,0.081783,-0.286889,8/4/2017 1:00:00 AM,8/3/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,5176.845,TRUE
8/4/2017 2:00:00 AM,8/3/2017 10:00:00 PM,8445784,AEP,,,ZONE,,23.07,22.996346,0,-0.073654,25.42,25.141932,-0.006631,-0.271437,8/4/2017 2:00:00 AM,8/3/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4771.653,TRUE
8/4/2017 3:00:00 AM,8/3/2017 11:00:00 PM,8445784,AEP,,,ZONE,,20.7,20.710558,0,0.010558,23.01,22.898703,0.009502,-0.120799,8/4/2017 3:00:00 AM,8/3/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4379.152,TRUE
8/4/2017 4:00:00 AM,8/4/2017 12:00:00 AM,8445784,AEP,,,ZONE,,20.86,20.866166,0,0.006166,21.46,21.56117,0.118227,-0.017057,8/4/2017 4:00:00 AM,8/4/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4075.649,TRUE
8/4/2017 5:00:00 AM,8/4/2017 1:00:00 AM,8445784,AEP,,,ZONE,,18.95,19.096454,0,0.146454,20.11,20.363957,0.143149,0.110808,8/4/2017 5:00:00 AM,8/4/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3795.779,TRUE
8/4/2017 6:00:00 AM,8/4/2017 2:00:00 AM,8445784,AEP,,,ZONE,,15.44,17.995213,2.350085,0.205128,18.07,18.37207,0.160121,0.141949,8/4/2017 6:00:00 AM,8/4/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3637.048,TRUE
8/4/2017 7:00:00 AM,8/4/2017 3:00:00 AM,8445784,AEP,,,ZONE,,13.34,19.229805,5.65082,0.238986,16.61,16.906448,0.195941,0.100507,8/4/2017 7:00:00 AM,8/4/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3580.25,TRUE
8/4/2017 8:00:00 AM,8/4/2017 4:00:00 AM,8445784,AEP,,,ZONE,,18.04,20.980514,2.558786,0.381727,17.12,17.446636,0.1808,0.145836,8/4/2017 8:00:00 AM,8/4/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3585.023,TRUE
8/4/2017 9:00:00 AM,8/4/2017 5:00:00 AM,8445784,AEP,,,ZONE,,16.44,22.471671,5.748116,0.283555,18.88,19.224095,0.171207,0.172888,8/4/2017 9:00:00 AM,8/4/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3677,TRUE
8/4/2017 10:00:00 AM,8/4/2017 6:00:00 AM,8445784,AEP,,,ZONE,,20.84,23.297533,2.218451,0.239082,21.1,21.2728,0.149692,0.023108,8/4/2017 10:00:00 AM,8/4/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3859.217,TRUE
8/4/2017 11:00:00 AM,8/4/2017 7:00:00 AM,8445784,AEP,,,ZONE,,22.22,22.85901,0.588305,0.050705,22.05,22.237649,0.201873,-0.014224,8/4/2017 11:00:00 AM,8/4/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4069.806,TRUE
8/4/2017 12:00:00 PM,8/4/2017 8:00:00 AM,8445784,AEP,,,ZONE,,23.49,23.466268,0.095256,-0.118988,23.26,23.486744,0.277426,-0.050682,8/4/2017 12:00:00 PM,8/4/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4331.21,TRUE
8/4/2017 1:00:00 PM,8/4/2017 9:00:00 AM,8445784,AEP,,,ZONE,,24.71,24.342769,0,-0.367231,26.37,26.296422,0.099294,-0.172872,8/4/2017 1:00:00 PM,8/4/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4594.148,TRUE
8/4/2017 2:00:00 PM,8/4/2017 10:00:00 AM,8445784,AEP,,,ZONE,,27.67,27.143594,0.015695,-0.542101,29.75,29.74656,0.07369,-0.07713,8/4/2017 2:00:00 PM,8/4/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4922.407,TRUE
8/4/2017 3:00:00 PM,8/4/2017 11:00:00 AM,8445784,AEP,,,ZONE,,33.68,30.506436,-2.365505,-0.80806,32.22,32.067576,0.07174,-0.224164,8/4/2017 3:00:00 PM,8/4/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5187.589,TRUE
8/4/2017 4:00:00 PM,8/4/2017 12:00:00 PM,8445784,AEP,,,ZONE,,38.33,39.027017,1.937809,-1.240793,33.95,33.19747,-0.384858,-0.367672,8/4/2017 4:00:00 PM,8/4/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,5416.065,TRUE
8/4/2017 5:00:00 PM,8/4/2017 1:00:00 PM,8445784,AEP,,,ZONE,,40.13,39.760358,1.04262,-1.412261,34.93,33.898403,-0.614899,-0.416698,8/4/2017 5:00:00 PM,8/4/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5611.182,TRUE
8/4/2017 6:00:00 PM,8/4/2017 2:00:00 PM,8445784,AEP,,,ZONE,,28.22,27.93687,0.672076,-0.955207,37.1,35.695803,-0.777838,-0.626359,8/4/2017 6:00:00 PM,8/4/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5710.902,TRUE
8/4/2017 7:00:00 PM,8/4/2017 3:00:00 PM,8445784,AEP,,,ZONE,,30.15,25.972711,-3.037772,-1.139517,37.28,35.735466,-0.830576,-0.713958,8/4/2017 7:00:00 PM,8/4/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5747.951,TRUE
8/4/2017 8:00:00 PM,8/4/2017 4:00:00 PM,8445784,AEP,,,ZONE,,49.51,30.969458,-16.573944,-1.966598,36.58,35.220408,-0.732081,-0.627511,8/4/2017 8:00:00 PM,8/4/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5654.453,TRUE
8/4/2017 9:00:00 PM,8/4/2017 5:00:00 PM,8445784,AEP,,,ZONE,,39.38,31.416186,-6.351902,-1.611912,33.76,32.299786,-0.873036,-0.587178,8/4/2017 9:00:00 PM,8/4/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5572.003,TRUE
8/4/2017 10:00:00 PM,8/4/2017 6:00:00 PM,8445784,AEP,,,ZONE,,33.25,27.898986,-3.996269,-1.354746,30.99,30.35548,-0.141262,-0.493258,8/4/2017 10:00:00 PM,8/4/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5396.101,TRUE
8/4/2017 11:00:00 PM,8/4/2017 7:00:00 PM,8445784,AEP,,,ZONE,,25.53,24.644317,0.00244,-0.888122,28.24,28.132568,0.227229,-0.334661,8/4/2017 11:00:00 PM,8/4/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5143.011,TRUE
8/5/2017 12:00:00 AM,8/4/2017 8:00:00 PM,8445784,AEP,,,ZONE,,25.39,24.616952,0,-0.773048,26.82,26.58473,0.127598,-0.362868,8/5/2017 12:00:00 AM,8/4/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5008.318,TRUE
8/5/2017 1:00:00 AM,8/4/2017 9:00:00 PM,8445784,AEP,,,ZONE,,24.13,23.522329,0,-0.607671,24.8,24.739269,0.151802,-0.212533,8/5/2017 1:00:00 AM,8/4/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4851.219,TRUE
8/5/2017 2:00:00 AM,8/4/2017 10:00:00 PM,8445784,AEP,,,ZONE,,22.51,22.028855,0,-0.481145,22.92,22.880178,0.154245,-0.194067,8/5/2017 2:00:00 AM,8/4/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4539.851,TRUE
8/5/2017 3:00:00 AM,8/4/2017 11:00:00 PM,8445784,AEP,,,ZONE,,21.48,21.092143,-0.015633,-0.372224,20.62,20.658044,0.183228,-0.145184,8/5/2017 3:00:00 AM,8/4/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4190.448,TRUE
8/5/2017 4:00:00 AM,8/5/2017 12:00:00 AM,8445784,AEP,,,ZONE,,20.15,19.798584,0,-0.351416,18.46,18.823936,0.343793,0.020143,8/5/2017 4:00:00 AM,8/5/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3869.193,TRUE
8/5/2017 5:00:00 AM,8/5/2017 1:00:00 AM,8445784,AEP,,,ZONE,,21.33,21.403718,0.276572,-0.202854,18.26,18.962716,0.522714,0.180002,8/5/2017 5:00:00 AM,8/5/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3673.821,TRUE
8/5/2017 6:00:00 AM,8/5/2017 2:00:00 AM,8445784,AEP,,,ZONE,,20.27,20.455244,0.285638,-0.100394,16.67,17.590453,0.714243,0.20621,8/5/2017 6:00:00 AM,8/5/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3535.589,TRUE
8/5/2017 7:00:00 AM,8/5/2017 3:00:00 AM,8445784,AEP,,,ZONE,,18.35,18.594455,0.285182,-0.040727,14.85,15.784056,0.752463,0.181593,8/5/2017 7:00:00 AM,8/5/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3459.972,TRUE
8/5/2017 8:00:00 AM,8/5/2017 4:00:00 AM,8445784,AEP,,,ZONE,,18.53,19.099575,0.552368,0.017207,14.63,15.624311,0.804197,0.190114,8/5/2017 8:00:00 AM,8/5/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3398.839,TRUE
8/5/2017 9:00:00 AM,8/5/2017 5:00:00 AM,8445784,AEP,,,ZONE,,19.08,19.668354,0.56516,0.023193,15.02,16.045884,0.912035,0.113849,8/5/2017 9:00:00 AM,8/5/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3365.267,TRUE
8/5/2017 10:00:00 AM,8/5/2017 6:00:00 AM,8445784,AEP,,,ZONE,,19.1,19.565861,0.473425,-0.007564,15.42,16.681167,1.187442,0.073725,8/5/2017 10:00:00 AM,8/5/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3443.245,TRUE
8/5/2017 11:00:00 AM,8/5/2017 7:00:00 AM,8445784,AEP,,,ZONE,,17.8,17.783167,0.046123,-0.062956,16.71,17.994169,1.310941,-0.026772,8/5/2017 11:00:00 AM,8/5/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3543.869,TRUE
8/5/2017 12:00:00 PM,8/5/2017 8:00:00 AM,8445784,AEP,,,ZONE,,19.54,20.50541,1.031305,-0.065894,18.95,19.732379,0.825253,-0.042874,8/5/2017 12:00:00 PM,8/5/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3772.211,TRUE
8/5/2017 1:00:00 PM,8/5/2017 9:00:00 AM,8445784,AEP,,,ZONE,,22.39,22.501111,0.295516,-0.184405,21.44,21.738736,0.512893,-0.214157,8/5/2017 1:00:00 PM,8/5/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,3972.187,TRUE
8/5/2017 2:00:00 PM,8/5/2017 10:00:00 AM,8445784,AEP,,,ZONE,,22.63,22.853267,0.461588,-0.238322,22.88,22.896028,0.522905,-0.506877,8/5/2017 2:00:00 PM,8/5/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4129.882,TRUE
8/5/2017 3:00:00 PM,8/5/2017 11:00:00 AM,8445784,AEP,,,ZONE,,23.13,23.584124,0.673662,-0.219539,23.93,24.028323,0.631254,-0.532931,8/5/2017 3:00:00 PM,8/5/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4265.025,TRUE
8/5/2017 4:00:00 PM,8/5/2017 12:00:00 PM,8445784,AEP,,,ZONE,,23.47,23.700324,0.44408,-0.213756,25.02,25.158008,0.790439,-0.652431,8/5/2017 4:00:00 PM,8/5/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4377.17,TRUE
8/5/2017 5:00:00 PM,8/5/2017 1:00:00 PM,8445784,AEP,,,ZONE,,23.65,24.211649,0.722661,-0.161012,26.09,26.258364,0.929636,-0.761272,8/5/2017 5:00:00 PM,8/5/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4503.391,TRUE
8/5/2017 6:00:00 PM,8/5/2017 2:00:00 PM,8445784,AEP,,,ZONE,,23.44,24.081535,0.786288,-0.144754,27.48,27.694996,1.020562,-0.805566,8/5/2017 6:00:00 PM,8/5/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4612.171,TRUE
8/5/2017 7:00:00 PM,8/5/2017 3:00:00 PM,8445784,AEP,,,ZONE,,24.05,24.467583,0.573199,-0.155616,27.47,27.689853,1.034743,-0.81489,8/5/2017 7:00:00 PM,8/5/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4743.013,TRUE
8/5/2017 8:00:00 PM,8/5/2017 4:00:00 PM,8445784,AEP,,,ZONE,,24.43,24.87535,0.608211,-0.162861,28.61,28.697508,0.971471,-0.883963,8/5/2017 8:00:00 PM,8/5/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4854.609,TRUE
8/5/2017 9:00:00 PM,8/5/2017 5:00:00 PM,8445784,AEP,,,ZONE,,26.04,26.353698,0.500932,-0.187234,28.6,28.621641,0.807165,-0.785524,8/5/2017 9:00:00 PM,8/5/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4898.403,TRUE
8/5/2017 10:00:00 PM,8/5/2017 6:00:00 PM,8445784,AEP,,,ZONE,,24.94,25.323495,0.550286,-0.166791,27.54,27.806376,0.817559,-0.551183,8/5/2017 10:00:00 PM,8/5/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4827.441,TRUE
8/5/2017 11:00:00 PM,8/5/2017 7:00:00 PM,8445784,AEP,,,ZONE,,22.92,23.908034,1.079969,-0.091935,25.59,25.93245,0.854985,-0.512535,8/5/2017 11:00:00 PM,8/5/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4629.375,TRUE
8/6/2017 12:00:00 AM,8/5/2017 8:00:00 PM,8445784,AEP,,,ZONE,,23.51,23.977497,0.516972,-0.049474,25.11,25.136985,0.610094,-0.583109,8/6/2017 12:00:00 AM,8/5/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4437.123,TRUE
